,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
150,frozenset({'Nonfat Icelandic Style Strawberry Yogurt'}),frozenset({'Organic Strawberries'}),0.0013605442176870747,0.009523809523809525,0.0013605442176870747,1.0,104.99999999999999,0.0013475866537091027,inf
151,frozenset({'Pure Coconut Water'}),frozenset({'Original Instant Oatmeal'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
152,frozenset({'Original Instant Oatmeal'}),frozenset({'Pure Coconut Water'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
153,frozenset({'American Cheese Slices 12 Count'}),frozenset({'Low Sodium Soy Sauce'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
154,frozenset({'Low Sodium Soy Sauce'}),frozenset({'American Cheese Slices 12 Count'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
155,frozenset({'Nutramigen with Enflora LGG Powder'}),frozenset({'YoBaby Peach Pear Yogurt'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
157,frozenset({'Organic Vitality Snack Strawberry Banana Chia Squeeze'}),frozenset({'Organic Carrot Bunch'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
160,frozenset({'Goat Cheese Log'}),frozenset({'Organic Granny Smith Apple'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
162,frozenset({'Baby Food Meals'}),"frozenset({'Fruit Snack, 100% Pure, Organic, Peach and Apple'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
163,"frozenset({'Fruit Snack, 100% Pure, Organic, Peach and Apple'})",frozenset({'Baby Food Meals'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
166,frozenset({'Organic Red Delicious Apple'}),frozenset({'Small Walnut Levain Bread'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
167,frozenset({'Organic Southwest Salad'}),frozenset({'Organic Apple Cider Vinegar & Honey All Natural Drink'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
168,frozenset({'Organic Apple Cider Vinegar & Honey All Natural Drink'}),frozenset({'Organic Southwest Salad'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
169,frozenset({'Chia Squeeze Vitality Snack Blackberry Bliss'}),frozenset({'Organic Plain Greek Whole Milk Yogurt'}),0.0013605442176870747,0.004081632653061225,0.0013605442176870747,1.0,244.99999999999997,0.0013549909759822296,inf
170,frozenset({'Total 2% All Natural Greek Strained Yogurt with Honey'}),frozenset({'Crushed Tomatoes'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
171,frozenset({'Crushed Tomatoes'}),frozenset({'Total 2% All Natural Greek Strained Yogurt with Honey'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
173,"frozenset({'Fiber & Protein Organic Pears, Raspberries, Butternut Squash & Carrots Snack'})",frozenset({'Organic Reduced Fat 2% Milk'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
175,frozenset({'Culture Club Cabernet Grape Kombucha'}),frozenset({'Salted Tub of Butter'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
176,frozenset({'Salted Tub of Butter'}),frozenset({'Culture Club Cabernet Grape Kombucha'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
177,frozenset({'Apple Peach Oatmeal Stage 2'}),frozenset({'Seedless Red Grapes'}),0.0013605442176870747,0.00816326530612245,0.0013605442176870747,1.0,122.49999999999999,0.0013494377342773843,inf
178,frozenset({'Organic Coconut Covered in Dark Chocolate Candy Bar'}),frozenset({'Organic Raw Sharp Cheddar Cheese'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
179,frozenset({'Organic Raw Sharp Cheddar Cheese'}),frozenset({'Organic Coconut Covered in Dark Chocolate Candy Bar'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
180,frozenset({'Organic Seven Whole Grains'}),frozenset({'PlusShot Blueberry Acai Probiotic Juice Drink'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
181,frozenset({'PlusShot Blueberry Acai Probiotic Juice Drink'}),frozenset({'Organic Seven Whole Grains'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
182,"frozenset({'Organic YoKids Smoothie Strawberry Banana Lowfat Yogurt', 'Classic Whipped Cream', 'Organic Rainbow Carrots'})",frozenset({'Organic Sunday Bacon'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
183,"frozenset({'Organic YoKids Smoothie Strawberry Banana Lowfat Yogurt', 'Classic Whipped Cream', 'Organic Sunday Bacon'})",frozenset({'Organic Rainbow Carrots'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
184,"frozenset({'Organic YoKids Smoothie Strawberry Banana Lowfat Yogurt', 'Organic Rainbow Carrots', 'Organic Sunday Bacon'})",frozenset({'Classic Whipped Cream'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
185,"frozenset({'Classic Whipped Cream', 'Organic Rainbow Carrots', 'Organic Sunday Bacon'})",frozenset({'Organic YoKids Smoothie Strawberry Banana Lowfat Yogurt'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
186,"frozenset({'Organic YoKids Smoothie Strawberry Banana Lowfat Yogurt', 'Classic Whipped Cream'})","frozenset({'Organic Rainbow Carrots', 'Organic Sunday Bacon'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
187,"frozenset({'Organic YoKids Smoothie Strawberry Banana Lowfat Yogurt', 'Organic Rainbow Carrots'})","frozenset({'Classic Whipped Cream', 'Organic Sunday Bacon'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
188,"frozenset({'Organic YoKids Smoothie Strawberry Banana Lowfat Yogurt', 'Organic Sunday Bacon'})","frozenset({'Classic Whipped Cream', 'Organic Rainbow Carrots'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
189,"frozenset({'Classic Whipped Cream', 'Organic Rainbow Carrots'})","frozenset({'Organic YoKids Smoothie Strawberry Banana Lowfat Yogurt', 'Organic Sunday Bacon'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
190,"frozenset({'Classic Whipped Cream', 'Organic Sunday Bacon'})","frozenset({'Organic YoKids Smoothie Strawberry Banana Lowfat Yogurt', 'Organic Rainbow Carrots'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
191,"frozenset({'Organic Rainbow Carrots', 'Organic Sunday Bacon'})","frozenset({'Organic YoKids Smoothie Strawberry Banana Lowfat Yogurt', 'Classic Whipped Cream'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
193,frozenset({'Classic Whipped Cream'}),"frozenset({'Organic YoKids Smoothie Strawberry Banana Lowfat Yogurt', 'Organic Rainbow Carrots', 'Organic Sunday Bacon'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
194,frozenset({'Organic Rainbow Carrots'}),"frozenset({'Organic YoKids Smoothie Strawberry Banana Lowfat Yogurt', 'Classic Whipped Cream', 'Organic Sunday Bacon'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
195,frozenset({'Organic Sunday Bacon'}),"frozenset({'Organic YoKids Smoothie Strawberry Banana Lowfat Yogurt', 'Classic Whipped Cream', 'Organic Rainbow Carrots'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
196,"frozenset({'Organic YoKids Smoothie Strawberry Banana Lowfat Yogurt', 'Classic Whipped Cream'})",frozenset({'Organic Rainbow Carrots'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
197,"frozenset({'Organic YoKids Smoothie Strawberry Banana Lowfat Yogurt', 'Organic Rainbow Carrots'})",frozenset({'Classic Whipped Cream'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
198,"frozenset({'Classic Whipped Cream', 'Organic Rainbow Carrots'})",frozenset({'Organic YoKids Smoothie Strawberry Banana Lowfat Yogurt'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
200,frozenset({'Classic Whipped Cream'}),"frozenset({'Organic YoKids Smoothie Strawberry Banana Lowfat Yogurt', 'Organic Rainbow Carrots'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
201,frozenset({'Organic Rainbow Carrots'}),"frozenset({'Organic YoKids Smoothie Strawberry Banana Lowfat Yogurt', 'Classic Whipped Cream'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
202,"frozenset({'Organic YoKids Smoothie Strawberry Banana Lowfat Yogurt', 'Organic Rainbow Carrots'})",frozenset({'Organic Sunday Bacon'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
203,"frozenset({'Organic YoKids Smoothie Strawberry Banana Lowfat Yogurt', 'Organic Sunday Bacon'})",frozenset({'Organic Rainbow Carrots'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
204,"frozenset({'Organic Rainbow Carrots', 'Organic Sunday Bacon'})",frozenset({'Organic YoKids Smoothie Strawberry Banana Lowfat Yogurt'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
206,frozenset({'Organic Rainbow Carrots'}),"frozenset({'Organic YoKids Smoothie Strawberry Banana Lowfat Yogurt', 'Organic Sunday Bacon'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
207,frozenset({'Organic Sunday Bacon'}),"frozenset({'Organic YoKids Smoothie Strawberry Banana Lowfat Yogurt', 'Organic Rainbow Carrots'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
208,"frozenset({'Classic Whipped Cream', 'Organic Rainbow Carrots'})",frozenset({'Organic Sunday Bacon'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
209,"frozenset({'Classic Whipped Cream', 'Organic Sunday Bacon'})",frozenset({'Organic Rainbow Carrots'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
210,"frozenset({'Organic Rainbow Carrots', 'Organic Sunday Bacon'})",frozenset({'Classic Whipped Cream'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
211,frozenset({'Classic Whipped Cream'}),"frozenset({'Organic Rainbow Carrots', 'Organic Sunday Bacon'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
212,frozenset({'Organic Rainbow Carrots'}),"frozenset({'Classic Whipped Cream', 'Organic Sunday Bacon'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
213,frozenset({'Organic Sunday Bacon'}),"frozenset({'Classic Whipped Cream', 'Organic Rainbow Carrots'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
214,"frozenset({'Juice Beverage, Cold Pressed, Kale Apple Ginger Romaine Spinach Cucumber Celery Parsley Lemon'})",frozenset({'Total Greek Strained Yogurt'}),0.0013605442176870747,0.004081632653061225,0.0013605442176870747,1.0,244.99999999999997,0.0013549909759822296,inf
215,frozenset({'Boomchickapop Sea Salt Popcorn'}),frozenset({'Italian Sparkling Mineral Water'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
216,frozenset({'Italian Sparkling Mineral Water'}),frozenset({'Boomchickapop Sea Salt Popcorn'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
218,frozenset({'Pumpkin & Spinach Stage 2 Baby Food'}),frozenset({'Organic Honey Sweet Whole Wheat Bread'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
220,frozenset({'Red Vine Tomato'}),frozenset({'Organic Shredded Mozzarella'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
221,frozenset({'Pineapple Chunks'}),frozenset({'Organic Large Brown Grade AA Cage Free Eggs'}),0.0013605442176870747,0.004081632653061225,0.0013605442176870747,1.0,244.99999999999997,0.0013549909759822296,inf
223,frozenset({'Gluten Free Maple Pecan Oat Bar'}),frozenset({'Organic Jasmine Rice'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
224,"frozenset({""Barnum's Animal Crackers""})",frozenset({'Organic Broccoli Florets'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
226,frozenset({'Rich & Sassy Barbeque Sauce'}),frozenset({'Vanilla Yogurt Raisins Halloween Mini-Snacks'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
227,frozenset({'Vanilla Yogurt Raisins Halloween Mini-Snacks'}),frozenset({'Rich & Sassy Barbeque Sauce'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
229,frozenset({'Dutch Cocoa Flavor Crunchy Nuggets'}),frozenset({'Seedless Red Grapes'}),0.0013605442176870747,0.00816326530612245,0.0013605442176870747,1.0,122.49999999999999,0.0013494377342773843,inf
230,frozenset({'Almond Nut & Rice Cracker Snacks'}),frozenset({'Rosemary Ham'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
231,frozenset({'Rosemary Ham'}),frozenset({'Almond Nut & Rice Cracker Snacks'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
233,frozenset({'Organic Cultured Cream Cheese Spread'}),frozenset({'Original Hummus'}),0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,1.0,367.5,0.0013568420565505113,inf
236,"frozenset({'Dutch Cocoa Flavor Crunchy Nuggets', 'Seedless Red Grapes'})",frozenset({'Organic Stage 2 Broccoli Pears & Peas Baby Food'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
237,"frozenset({'Dutch Cocoa Flavor Crunchy Nuggets', 'Organic Stage 2 Broccoli Pears & Peas Baby Food'})",frozenset({'Seedless Red Grapes'}),0.0013605442176870747,0.00816326530612245,0.0013605442176870747,1.0,122.49999999999999,0.0013494377342773843,inf
238,"frozenset({'Seedless Red Grapes', 'Organic Stage 2 Broccoli Pears & Peas Baby Food'})",frozenset({'Dutch Cocoa Flavor Crunchy Nuggets'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
239,frozenset({'Dutch Cocoa Flavor Crunchy Nuggets'}),"frozenset({'Seedless Red Grapes', 'Organic Stage 2 Broccoli Pears & Peas Baby Food'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
240,frozenset({'Organic Stage 2 Broccoli Pears & Peas Baby Food'}),"frozenset({'Dutch Cocoa Flavor Crunchy Nuggets', 'Seedless Red Grapes'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
241,frozenset({'Organic Stage 2 Broccoli Pears & Peas Baby Food'}),frozenset({'Seedless Red Grapes'}),0.0013605442176870747,0.00816326530612245,0.0013605442176870747,1.0,122.49999999999999,0.0013494377342773843,inf
242,frozenset({'Dutch Cocoa Flavor Crunchy Nuggets'}),frozenset({'Organic Stage 2 Broccoli Pears & Peas Baby Food'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
243,frozenset({'Organic Stage 2 Broccoli Pears & Peas Baby Food'}),frozenset({'Dutch Cocoa Flavor Crunchy Nuggets'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
245,"frozenset({'Orange Chicken', 'Voila! Cheesy Ranch Chicken'})",frozenset({'Banana'}),0.0013605442176870747,0.02040816326530612,0.0013605442176870747,1.0,49.00000000000001,0.0013327780091628488,inf
246,"frozenset({'Orange Chicken', 'Banana'})",frozenset({'Voila! Cheesy Ranch Chicken'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
247,"frozenset({'Voila! Cheesy Ranch Chicken', 'Banana'})",frozenset({'Orange Chicken'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
248,frozenset({'Orange Chicken'}),"frozenset({'Voila! Cheesy Ranch Chicken', 'Banana'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
249,frozenset({'Voila! Cheesy Ranch Chicken'}),"frozenset({'Orange Chicken', 'Banana'})",0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
250,frozenset({'Natural Free & Clear Dish Liquid'}),frozenset({'Organic Cultured Cream Cheese Spread'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
251,frozenset({'Organic Cultured Cream Cheese Spread'}),frozenset({'Natural Free & Clear Dish Liquid'}),0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,1.0,735.0,0.0013586931371187931,inf
